,Text
116,RT @kapom76: @DrNarumonP @kamphaka ตกลงคุณโฆษกเป็นโฆษกรัฐบาลหรือโฆษกประจำตัวนายกกันแน่คะ ลงอะไรที่มีสาระต่อรัฐบาลดีกว่าไหมคะ ทำไมชอบลงแต่ภา…
117,RT @castby9arm: นักบริหาร ใช้กูเกิลเป็น ชาวบ้านไม่ทำเลยไม่พัฒนา โอ้ยท่านน ดูถูก ปชช ตัวเองบนเวทีโลกแบบนี้มันดีแล้วเหรอวะ เบลมทุกอย่างยกเว้น…
118,RT @JolieThailand: “ผญ.ที่รอดมาได้ในฐานะผู้ลี้ภัยหรือต่อสู้เพื่อการเปลี่ยนแปลงทางกฎหมายในประเทศของพวกเธอนั้นเป็นแรงบันดาลใจให้ฉันมากที่สุด…
119,"RT @sleeplessbkk: รัฐบาลจีนทุ่มเงินสร้างเมืองใหม่บางเมืองไม่มีคนเข้าอยู่ จึงใช้วิธีแจกบ้านให้คู่แต่งงานใหม่ทุกคู่คนละยูนิต 
มีคนหัวใสที่แต่…"
120,"RT @sinchaichao: รัฐบาลและกระทรวงศึกษาฯ กำลังรณรงค์ปลุกจิตสำนึกเรื่อง ""ประวัติศาสตร์ชาติไทย และบุญคุณและบุญญาธิการของพระมหากษัตริย์ไทย"" ทั้…"
121,"RT @sinchaichao: รัฐบาลและกระทรวงศึกษาฯ กำลังรณรงค์ปลุกจิตสำนึกเรื่อง ""ประวัติศาสตร์ชาติไทย และบุญคุณและบุญญาธิการของพระมหากษัตริย์ไทย"" ทั้…"
122,RT @castby9arm: นักบริหาร ใช้กูเกิลเป็น ชาวบ้านไม่ทำเลยไม่พัฒนา โอ้ยท่านน ดูถูก ปชช ตัวเองบนเวทีโลกแบบนี้มันดีแล้วเหรอวะ เบลมทุกอย่างยกเว้น…
123,"RT @Citizen2600: รัฐบาลนี้ประกอบด้วย

1.นายกฯที่บริหารงานด้วย GooGle 
2.รองนายกฯ ก็เป็นบิดแห่งการยกเว้น 
3.รมช.เกษตร ผ่านการค้ายาข้ามชาติ…"
124,"RT @Citizen2600: รัฐบาลนี้ประกอบด้วย

1.นายกฯที่บริหารงานด้วย GooGle 
2.รองนายกฯ ก็เป็นบิดแห่งการยกเว้น 
3.รมช.เกษตร ผ่านการค้ายาข้ามชาติ…"
125,"RT @Citizen2600: รัฐบาลนี้ประกอบด้วย

1.นายกฯที่บริหารงานด้วย GooGle 
2.รองนายกฯ ก็เป็นบิดแห่งการยกเว้น 
3.รมช.เกษตร ผ่านการค้ายาข้ามชาติ…"
126,RT @fplt_studio: ส่งลูกเรียนโรงเรียนรัฐบาลค่ะ https://t.co/glmnxajpbV
127,"RT @Citizen2600: รัฐบาลนี้ประกอบด้วย

1.นายกฯที่บริหารงานด้วย GooGle 
2.รองนายกฯ ก็เป็นบิดแห่งการยกเว้น 
3.รมช.เกษตร ผ่านการค้ายาข้ามชาติ…"
128,RT @castby9arm: นักบริหาร ใช้กูเกิลเป็น ชาวบ้านไม่ทำเลยไม่พัฒนา โอ้ยท่านน ดูถูก ปชช ตัวเองบนเวทีโลกแบบนี้มันดีแล้วเหรอวะ เบลมทุกอย่างยกเว้น…
129,RT @yuteesonyu: ไม่อยากอ่านอะไรที่เกี่ยวข้องกับรัฐบาลเลย มันหดหู่ สลดใจ ท้อ สิ้นหวัง ไม่เคยเจอข่าวอะไรที่อ่านแล้วชื่นใจเลย เลือกตั้งก็โกงมา…
130,@WassanaNanuam ต้องอวยเบอนี้เลยยัยวาสนา​ น่าหน่ายไม่น่าเป็นนักข่าวแล้ว​ ไปเป็นโฆษกรัฐบาลเลยไป
131,RT @kapom76: @DrNarumonP @kamphaka ตกลงคุณโฆษกเป็นโฆษกรัฐบาลหรือโฆษกประจำตัวนายกกันแน่คะ ลงอะไรที่มีสาระต่อรัฐบาลดีกว่าไหมคะ ทำไมชอบลงแต่ภา…
